TA_YM,행정동_코드,행정동_코드_명,서비스_업종_코드,세분류,카테고리,기준_년분기_코드,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
2021-10-01,11200550,사근동,CS100001,한식,음식업,20214,110,133,0,0,2,2,23
2021-11-01,11200550,사근동,CS100001,한식,음식업,20214,110,133,0,0,2,2,23
2021-12-01,11200550,사근동,CS100001,한식,음식업,20214,110,133,0,0,2,2,23
2021-10-01,11200550,사근동,CS100002,중식,음식업,20214,9,16,0,0,6,1,7
2021-11-01,11200550,사근동,CS100002,중식,음식업,20214,9,16,0,0,6,1,7
2021-12-01,11200550,사근동,CS100002,중식,음식업,20214,9,16,0,0,6,1,7
2021-10-01,11200550,사근동,CS100003,일식,음식업,20214,18,21,10,2,0,0,3
2021-11-01,11200550,사근동,CS100003,일식,음식업,20214,18,21,10,2,0,0,3
2021-12-01,11200550,사근동,CS100003,일식,음식업,20214,18,21,10,2,0,0,3
2021-10-01,11200550,사근동,CS100004,양식,음식업,20214,23,31,7,2,7,2,8
2021-11-01,11200550,사근동,CS100004,양식,음식업,20214,23,31,7,2,7,2,8
2021-12-01,11200550,사근동,CS100004,양식,음식업,20214,23,31,7,2,7,2,8
2021-10-01,11200550,사근동,CS100005,제과점,음료/디저트업,20214,1,7,0,0,0,0,6
2021-11-01,11200550,사근동,CS100005,제과점,음료/디저트업,20214,1,7,0,0,0,0,6
2021-12-01,11200550,사근동,CS100005,제과점,음료/디저트업,20214,1,7,0,0,0,0,6
2021-10-01,11200550,사근동,CS100006,페스트푸드/분식류,음식업,20214,13,29,7,2,3,1,16
2021-11-01,11200550,사근동,CS100006,페스트푸드/분식류,음식업,20214,13,29,7,2,3,1,16
2021-12-01,11200550,사근동,CS100006,페스트푸드/분식류,음식업,20214,13,29,7,2,3,1,16
2021-10-01,11200550,사근동,CS100007,치킨전문점,음식업,20214,10,24,13,3,4,1,14
2021-11-01,11200550,사근동,CS100007,치킨전문점,음식업,20214,10,24,13,3,4,1,14
2021-12-01,11200550,사근동,CS100007,치킨전문점,음식업,20214,10,24,13,3,4,1,14
2021-10-01,11200550,사근동,CS100008,페스트푸드/분식류,음식업,20214,18,32,0,0,9,3,14
2021-11-01,11200550,사근동,CS100008,페스트푸드/분식류,음식업,20214,18,32,0,0,9,3,14
2021-12-01,11200550,사근동,CS100008,페스트푸드/분식류,음식업,20214,18,32,0,0,9,3,14
2021-10-01,11200550,사근동,CS100009,호프-간이주점,주점업,20214,64,80,5,4,1,1,16
2021-11-01,11200550,사근동,CS100009,호프-간이주점,주점업,20214,64,80,5,4,1,1,16
2021-12-01,11200550,사근동,CS100009,호프-간이주점,주점업,20214,64,80,5,4,1,1,16
2021-10-01,11200550,사근동,CS100010,커피전문점,음료/디저트업,20214,63,92,11,10,3,3,29
2021-11-01,11200550,사근동,CS100010,커피전문점,음료/디저트업,20214,63,92,11,10,3,3,29
2021-12-01,11200550,사근동,CS100010,커피전문점,음료/디저트업,20214,63,92,11,10,3,3,29
2021-10-01,11200550,사근동,CS300001,식품소매,식품/가공소매업,20214,14,18,0,0,0,0,4
2021-11-01,11200550,사근동,CS300001,식품소매,식품/가공소매업,20214,14,18,0,0,0,0,4
2021-12-01,11200550,사근동,CS300001,식품소매,식품/가공소매업,20214,14,18,0,0,0,0,4
2021-10-01,11200550,사근동,CS300006,식품소매,식품/가공소매업,20214,3,3,33,1,0,0,0
2021-11-01,11200550,사근동,CS300006,식품소매,식품/가공소매업,20214,3,3,33,1,0,0,0
2021-12-01,11200550,사근동,CS300006,식품소매,식품/가공소매업,20214,3,3,33,1,0,0,0
2021-10-01,11200550,사근동,CS300007,식품소매,식품/가공소매업,20214,4,4,0,0,0,0,0
2021-11-01,11200550,사근동,CS300007,식품소매,식품/가공소매업,20214,4,4,0,0,0,0,0
2021-12-01,11200550,사근동,CS300007,식품소매,식품/가공소매업,20214,4,4,0,0,0,0,0
2021-10-01,11200550,사근동,CS300009,식품소매,식품/가공소매업,20214,1,1,0,0,0,0,0
2021-11-01,11200550,사근동,CS300009,식품소매,식품/가공소매업,20214,1,1,0,0,0,0,0
2021-12-01,11200550,사근동,CS300009,식품소매,식품/가공소매업,20214,1,1,0,0,0,0,0
2021-10-01,11200550,사근동,CS300010,가공식품/반찬,식품/가공소매업,20214,5,5,0,0,0,0,0
2021-11-01,11200550,사근동,CS300010,가공식품/반찬,식품/가공소매업,20214,5,5,0,0,0,0,0
2021-12-01,11200550,사근동,CS300010,가공식품/반찬,식품/가공소매업,20214,5,5,0,0,0,0,0
2021-10-01,11200560,행당1동,CS100001,한식,음식업,20214,104,139,4,5,3,4,35
2021-11-01,11200560,행당1동,CS100001,한식,음식업,20214,104,139,4,5,3,4,35
2021-12-01,11200560,행당1동,CS100001,한식,음식업,20214,104,139,4,5,3,4,35
2021-10-01,11200560,행당1동,CS100002,중식,음식업,20214,10,12,0,0,8,1,2
2021-11-01,11200560,행당1동,CS100002,중식,음식업,20214,10,12,0,0,8,1,2
2021-12-01,11200560,행당1동,CS100002,중식,음식업,20214,10,12,0,0,8,1,2
2021-10-01,11200560,행당1동,CS100003,일식,음식업,20214,13,15,20,3,7,1,2
2021-11-01,11200560,행당1동,CS100003,일식,음식업,20214,13,15,20,3,7,1,2
2021-12-01,11200560,행당1동,CS100003,일식,음식업,20214,13,15,20,3,7,1,2
2021-10-01,11200560,행당1동,CS100004,양식,음식업,20214,15,23,9,2,9,2,8
2021-11-01,11200560,행당1동,CS100004,양식,음식업,20214,15,23,9,2,9,2,8
2021-12-01,11200560,행당1동,CS100004,양식,음식업,20214,15,23,9,2,9,2,8
2021-10-01,11200560,행당1동,CS100005,제과점,음료/디저트업,20214,15,22,0,0,0,0,7
2021-11-01,11200560,행당1동,CS100005,제과점,음료/디저트업,20214,15,22,0,0,0,0,7
2021-12-01,11200560,행당1동,CS100005,제과점,음료/디저트업,20214,15,22,0,0,0,0,7
2021-10-01,11200560,행당1동,CS100006,페스트푸드/분식류,음식업,20214,8,17,6,1,0,0,9
2021-11-01,11200560,행당1동,CS100006,페스트푸드/분식류,음식업,20214,8,17,6,1,0,0,9
2021-12-01,11200560,행당1동,CS100006,페스트푸드/분식류,음식업,20214,8,17,6,1,0,0,9
2021-10-01,11200560,행당1동,CS100007,치킨전문점,음식업,20214,5,19,5,1,5,1,14
2021-11-01,11200560,행당1동,CS100007,치킨전문점,음식업,20214,5,19,5,1,5,1,14
2021-12-01,11200560,행당1동,CS100007,치킨전문점,음식업,20214,5,19,5,1,5,1,14
2021-10-01,11200560,행당1동,CS100008,페스트푸드/분식류,음식업,20214,33,38,5,2,0,0,5
2021-11-01,11200560,행당1동,CS100008,페스트푸드/분식류,음식업,20214,33,38,5,2,0,0,5
2021-12-01,11200560,행당1동,CS100008,페스트푸드/분식류,음식업,20214,33,38,5,2,0,0,5
2021-10-01,11200560,행당1동,CS100009,호프-간이주점,주점업,20214,16,17,0,0,0,0,1
2021-11-01,11200560,행당1동,CS100009,호프-간이주점,주점업,20214,16,17,0,0,0,0,1
2021-12-01,11200560,행당1동,CS100009,호프-간이주점,주점업,20214,16,17,0,0,0,0,1
2021-10-01,11200560,행당1동,CS100010,커피전문점,음료/디저트업,20214,37,49,6,3,0,0,12
2021-11-01,11200560,행당1동,CS100010,커피전문점,음료/디저트업,20214,37,49,6,3,0,0,12
2021-12-01,11200560,행당1동,CS100010,커피전문점,음료/디저트업,20214,37,49,6,3,0,0,12
2021-10-01,11200560,행당1동,CS300001,식품소매,식품/가공소매업,20214,15,20,10,2,0,0,5
2021-11-01,11200560,행당1동,CS300001,식품소매,식품/가공소매업,20214,15,20,10,2,0,0,5
2021-12-01,11200560,행당1동,CS300001,식품소매,식품/가공소매업,20214,15,20,10,2,0,0,5
2021-10-01,11200560,행당1동,CS300006,식품소매,식품/가공소매업,20214,6,6,0,0,0,0,0
2021-11-01,11200560,행당1동,CS300006,식품소매,식품/가공소매업,20214,6,6,0,0,0,0,0
2021-12-01,11200560,행당1동,CS300006,식품소매,식품/가공소매업,20214,6,6,0,0,0,0,0
2021-10-01,11200560,행당1동,CS300007,식품소매,식품/가공소매업,20214,35,35,0,0,3,1,0
2021-11-01,11200560,행당1동,CS300007,식품소매,식품/가공소매업,20214,35,35,0,0,3,1,0
2021-12-01,11200560,행당1동,CS300007,식품소매,식품/가공소매업,20214,35,35,0,0,3,1,0
2021-10-01,11200560,행당1동,CS300008,식품소매,식품/가공소매업,20214,8,8,0,0,0,0,0
2021-11-01,11200560,행당1동,CS300008,식품소매,식품/가공소매업,20214,8,8,0,0,0,0,0
2021-12-01,11200560,행당1동,CS300008,식품소매,식품/가공소매업,20214,8,8,0,0,0,0,0
2021-10-01,11200560,행당1동,CS300009,식품소매,식품/가공소매업,20214,5,5,0,0,0,0,0
2021-11-01,11200560,행당1동,CS300009,식품소매,식품/가공소매업,20214,5,5,0,0,0,0,0
2021-12-01,11200560,행당1동,CS300009,식품소매,식품/가공소매업,20214,5,5,0,0,0,0,0
2021-10-01,11200560,행당1동,CS300010,가공식품/반찬,식품/가공소매업,20214,18,18,0,0,6,1,0
2021-11-01,11200560,행당1동,CS300010,가공식품/반찬,식품/가공소매업,20214,18,18,0,0,6,1,0
2021-12-01,11200560,행당1동,CS300010,가공식품/반찬,식품/가공소매업,20214,18,18,0,0,6,1,0
2021-10-01,11200570,행당2동,CS100001,한식,음식업,20214,17,21,5,1,5,1,4
2021-11-01,11200570,행당2동,CS100001,한식,음식업,20214,17,21,5,1,5,1,4
2021-12-01,11200570,행당2동,CS100001,한식,음식업,20214,17,21,5,1,5,1,4
2021-10-01,11200570,행당2동,CS100002,중식,음식업,20214,1,2,0,0,0,0,1
2021-11-01,11200570,행당2동,CS100002,중식,음식업,20214,1,2,0,0,0,0,1
2021-12-01,11200570,행당2동,CS100002,중식,음식업,20214,1,2,0,0,0,0,1
2021-10-01,11200570,행당2동,CS100003,일식,음식업,20214,3,3,0,0,0,0,0
2021-11-01,11200570,행당2동,CS100003,일식,음식업,20214,3,3,0,0,0,0,0
2021-12-01,11200570,행당2동,CS100003,일식,음식업,20214,3,3,0,0,0,0,0
2021-10-01,11200570,행당2동,CS100004,양식,음식업,20214,1,1,0,0,100,1,0
2021-11-01,11200570,행당2동,CS100004,양식,음식업,20214,1,1,0,0,100,1,0
2021-12-01,11200570,행당2동,CS100004,양식,음식업,20214,1,1,0,0,100,1,0
2021-10-01,11200570,행당2동,CS100005,제과점,음료/디저트업,20214,5,9,0,0,0,0,4
2021-11-01,11200570,행당2동,CS100005,제과점,음료/디저트업,20214,5,9,0,0,0,0,4
2021-12-01,11200570,행당2동,CS100005,제과점,음료/디저트업,20214,5,9,0,0,0,0,4
2021-10-01,11200570,행당2동,CS100006,페스트푸드/분식류,음식업,20214,2,6,0,0,0,0,4
2021-11-01,11200570,행당2동,CS100006,페스트푸드/분식류,음식업,20214,2,6,0,0,0,0,4
2021-12-01,11200570,행당2동,CS100006,페스트푸드/분식류,음식업,20214,2,6,0,0,0,0,4
2021-10-01,11200570,행당2동,CS100007,치킨전문점,음식업,20214,1,11,0,0,0,0,10
2021-11-01,11200570,행당2동,CS100007,치킨전문점,음식업,20214,1,11,0,0,0,0,10
2021-12-01,11200570,행당2동,CS100007,치킨전문점,음식업,20214,1,11,0,0,0,0,10
2021-10-01,11200570,행당2동,CS100008,페스트푸드/분식류,음식업,20214,5,11,9,1,9,1,6
2021-11-01,11200570,행당2동,CS100008,페스트푸드/분식류,음식업,20214,5,11,9,1,9,1,6
2021-12-01,11200570,행당2동,CS100008,페스트푸드/분식류,음식업,20214,5,11,9,1,9,1,6
2021-10-01,11200570,행당2동,CS100009,호프-간이주점,주점업,20214,3,5,0,0,0,0,2
2021-11-01,11200570,행당2동,CS100009,호프-간이주점,주점업,20214,3,5,0,0,0,0,2
2021-12-01,11200570,행당2동,CS100009,호프-간이주점,주점업,20214,3,5,0,0,0,0,2
2021-10-01,11200570,행당2동,CS100010,커피전문점,음료/디저트업,20214,11,17,0,0,0,0,6
2021-11-01,11200570,행당2동,CS100010,커피전문점,음료/디저트업,20214,11,17,0,0,0,0,6
2021-12-01,11200570,행당2동,CS100010,커피전문점,음료/디저트업,20214,11,17,0,0,0,0,6
2021-10-01,11200570,행당2동,CS300001,식품소매,식품/가공소매업,20214,4,7,0,0,0,0,3
2021-11-01,11200570,행당2동,CS300001,식품소매,식품/가공소매업,20214,4,7,0,0,0,0,3
2021-12-01,11200570,행당2동,CS300001,식품소매,식품/가공소매업,20214,4,7,0,0,0,0,3
2021-10-01,11200570,행당2동,CS300006,식품소매,식품/가공소매업,20214,1,1,0,0,0,0,0
2021-11-01,11200570,행당2동,CS300006,식품소매,식품/가공소매업,20214,1,1,0,0,0,0,0
2021-12-01,11200570,행당2동,CS300006,식품소매,식품/가공소매업,20214,1,1,0,0,0,0,0
2021-10-01,11200570,행당2동,CS300007,식품소매,식품/가공소매업,20214,5,5,0,0,0,0,0
2021-11-01,11200570,행당2동,CS300007,식품소매,식품/가공소매업,20214,5,5,0,0,0,0,0
2021-12-01,11200570,행당2동,CS300007,식품소매,식품/가공소매업,20214,5,5,0,0,0,0,0
2021-10-01,11200570,행당2동,CS300008,식품소매,식품/가공소매업,20214,3,3,0,0,0,0,0
2021-11-01,11200570,행당2동,CS300008,식품소매,식품/가공소매업,20214,3,3,0,0,0,0,0
2021-12-01,11200570,행당2동,CS300008,식품소매,식품/가공소매업,20214,3,3,0,0,0,0,0
2021-10-01,11200570,행당2동,CS300009,식품소매,식품/가공소매업,20214,8,8,0,0,0,0,0
2021-11-01,11200570,행당2동,CS300009,식품소매,식품/가공소매업,20214,8,8,0,0,0,0,0
2021-12-01,11200570,행당2동,CS300009,식품소매,식품/가공소매업,20214,8,8,0,0,0,0,0
2021-10-01,11200570,행당2동,CS300010,가공식품/반찬,식품/가공소매업,20214,8,9,0,0,0,0,1
2021-11-01,11200570,행당2동,CS300010,가공식품/반찬,식품/가공소매업,20214,8,9,0,0,0,0,1
2021-12-01,11200570,행당2동,CS300010,가공식품/반찬,식품/가공소매업,20214,8,9,0,0,0,0,1
2021-10-01,11200580,응봉동,CS100001,한식,음식업,20214,9,9,0,0,0,0,0
2021-11-01,11200580,응봉동,CS100001,한식,음식업,20214,9,9,0,0,0,0,0
2021-12-01,11200580,응봉동,CS100001,한식,음식업,20214,9,9,0,0,0,0,0
2021-10-01,11200580,응봉동,CS100002,중식,음식업,20214,1,1,0,0,0,0,0
2021-11-01,11200580,응봉동,CS100002,중식,음식업,20214,1,1,0,0,0,0,0
2021-12-01,11200580,응봉동,CS100002,중식,음식업,20214,1,1,0,0,0,0,0
2021-10-01,11200580,응봉동,CS100004,양식,음식업,20214,2,2,0,0,0,0,0
2021-11-01,11200580,응봉동,CS100004,양식,음식업,20214,2,2,0,0,0,0,0
2021-12-01,11200580,응봉동,CS100004,양식,음식업,20214,2,2,0,0,0,0,0
2021-10-01,11200580,응봉동,CS100005,제과점,음료/디저트업,20214,1,2,0,0,0,0,1
2021-11-01,11200580,응봉동,CS100005,제과점,음료/디저트업,20214,1,2,0,0,0,0,1
2021-12-01,11200580,응봉동,CS100005,제과점,음료/디저트업,20214,1,2,0,0,0,0,1
2021-10-01,11200580,응봉동,CS100006,페스트푸드/분식류,음식업,20214,0,1,0,0,0,0,1
2021-11-01,11200580,응봉동,CS100006,페스트푸드/분식류,음식업,20214,0,1,0,0,0,0,1
2021-12-01,11200580,응봉동,CS100006,페스트푸드/분식류,음식업,20214,0,1,0,0,0,0,1
2021-10-01,11200580,응봉동,CS100007,치킨전문점,음식업,20214,1,6,0,0,0,0,5
2021-11-01,11200580,응봉동,CS100007,치킨전문점,음식업,20214,1,6,0,0,0,0,5
2021-12-01,11200580,응봉동,CS100007,치킨전문점,음식업,20214,1,6,0,0,0,0,5
2021-10-01,11200580,응봉동,CS100008,페스트푸드/분식류,음식업,20214,4,4,0,0,0,0,0
2021-11-01,11200580,응봉동,CS100008,페스트푸드/분식류,음식업,20214,4,4,0,0,0,0,0
2021-12-01,11200580,응봉동,CS100008,페스트푸드/분식류,음식업,20214,4,4,0,0,0,0,0
2021-10-01,11200580,응봉동,CS100009,호프-간이주점,주점업,20214,0,1,0,0,100,1,1
2021-11-01,11200580,응봉동,CS100009,호프-간이주점,주점업,20214,0,1,0,0,100,1,1
2021-12-01,11200580,응봉동,CS100009,호프-간이주점,주점업,20214,0,1,0,0,100,1,1
2021-10-01,11200580,응봉동,CS100010,커피전문점,음료/디저트업,20214,8,10,0,0,10,1,2
2021-11-01,11200580,응봉동,CS100010,커피전문점,음료/디저트업,20214,8,10,0,0,10,1,2
2021-12-01,11200580,응봉동,CS100010,커피전문점,음료/디저트업,20214,8,10,0,0,10,1,2
2021-10-01,11200580,응봉동,CS300001,식품소매,식품/가공소매업,20214,13,14,7,1,0,0,1
2021-11-01,11200580,응봉동,CS300001,식품소매,식품/가공소매업,20214,13,14,7,1,0,0,1
2021-12-01,11200580,응봉동,CS300001,식품소매,식품/가공소매업,20214,13,14,7,1,0,0,1
2021-10-01,11200580,응봉동,CS300006,식품소매,식품/가공소매업,20214,2,2,0,0,0,0,0
2021-11-01,11200580,응봉동,CS300006,식품소매,식품/가공소매업,20214,2,2,0,0,0,0,0
2021-12-01,11200580,응봉동,CS300006,식품소매,식품/가공소매업,20214,2,2,0,0,0,0,0
2021-10-01,11200580,응봉동,CS300007,식품소매,식품/가공소매업,20214,2,2,0,0,50,1,0
2021-11-01,11200580,응봉동,CS300007,식품소매,식품/가공소매업,20214,2,2,0,0,50,1,0
2021-12-01,11200580,응봉동,CS300007,식품소매,식품/가공소매업,20214,2,2,0,0,50,1,0
2021-10-01,11200580,응봉동,CS300008,식품소매,식품/가공소매업,20214,2,2,0,0,0,0,0
2021-11-01,11200580,응봉동,CS300008,식품소매,식품/가공소매업,20214,2,2,0,0,0,0,0
2021-12-01,11200580,응봉동,CS300008,식품소매,식품/가공소매업,20214,2,2,0,0,0,0,0
2021-10-01,11200580,응봉동,CS300009,식품소매,식품/가공소매업,20214,4,4,0,0,0,0,0
2021-11-01,11200580,응봉동,CS300009,식품소매,식품/가공소매업,20214,4,4,0,0,0,0,0
2021-12-01,11200580,응봉동,CS300009,식품소매,식품/가공소매업,20214,4,4,0,0,0,0,0
2021-10-01,11200580,응봉동,CS300010,가공식품/반찬,식품/가공소매업,20214,7,7,0,0,0,0,0
2021-11-01,11200580,응봉동,CS300010,가공식품/반찬,식품/가공소매업,20214,7,7,0,0,0,0,0
2021-12-01,11200580,응봉동,CS300010,가공식품/반찬,식품/가공소매업,20214,7,7,0,0,0,0,0
2021-10-01,11200590,금호1가동,CS100001,한식,음식업,20214,19,22,0,0,0,0,3
2021-11-01,11200590,금호1가동,CS100001,한식,음식업,20214,19,22,0,0,0,0,3
2021-12-01,11200590,금호1가동,CS100001,한식,음식업,20214,19,22,0,0,0,0,3
2021-10-01,11200590,금호1가동,CS100002,중식,음식업,20214,1,4,0,0,25,1,3
2021-11-01,11200590,금호1가동,CS100002,중식,음식업,20214,1,4,0,0,25,1,3
2021-12-01,11200590,금호1가동,CS100002,중식,음식업,20214,1,4,0,0,25,1,3
2021-10-01,11200590,금호1가동,CS100003,일식,음식업,20214,3,3,0,0,0,0,0
2021-11-01,11200590,금호1가동,CS100003,일식,음식업,20214,3,3,0,0,0,0,0
2021-12-01,11200590,금호1가동,CS100003,일식,음식업,20214,3,3,0,0,0,0,0
2021-10-01,11200590,금호1가동,CS100004,양식,음식업,20214,9,9,11,1,0,0,0
2021-11-01,11200590,금호1가동,CS100004,양식,음식업,20214,9,9,11,1,0,0,0
2021-12-01,11200590,금호1가동,CS100004,양식,음식업,20214,9,9,11,1,0,0,0
2021-10-01,11200590,금호1가동,CS100005,제과점,음료/디저트업,20214,1,2,0,0,0,0,1
2021-11-01,11200590,금호1가동,CS100005,제과점,음료/디저트업,20214,1,2,0,0,0,0,1
2021-12-01,11200590,금호1가동,CS100005,제과점,음료/디저트업,20214,1,2,0,0,0,0,1
2021-10-01,11200590,금호1가동,CS100006,페스트푸드/분식류,음식업,20214,4,10,20,2,20,2,6
2021-11-01,11200590,금호1가동,CS100006,페스트푸드/분식류,음식업,20214,4,10,20,2,20,2,6
2021-12-01,11200590,금호1가동,CS100006,페스트푸드/분식류,음식업,20214,4,10,20,2,20,2,6
2021-10-01,11200590,금호1가동,CS100007,치킨전문점,음식업,20214,2,5,0,0,0,0,3
2021-11-01,11200590,금호1가동,CS100007,치킨전문점,음식업,20214,2,5,0,0,0,0,3
2021-12-01,11200590,금호1가동,CS100007,치킨전문점,음식업,20214,2,5,0,0,0,0,3
2021-10-01,11200590,금호1가동,CS100008,페스트푸드/분식류,음식업,20214,6,8,0,0,0,0,2
